_id,href,status,auctionDate,auctionId,adjustedMmrPrice,baseMmrPrice,auctionPrice,auctionTypes,carName,city,color,drivetrain,engine,fuelType,make,model,odometer,transmission,trim,vin,year
5fb34708bb0128181cc8d523,https://app.acvauctions.com/auction/2229401,4,11/13/2020,2229401,"$2,375 ","$2,250 ","$2,350 ",GREEN YELLOW,2010 Chrysler Town & Country Touring,"Trenton, NJ",Black,FWD,4.0L V6 SFI,Gas,Chrysler,Town & Country,137622,Automatic,Touring,2A4RR5DX2AR405862,2010
5fb346afbb0128181cc8d4c8,https://app.acvauctions.com/auction/2237337,4,11/16/2020,2237337,FALSE,"$2,625 ","$1,900 ",GREEN YELLOW,2006 Lincoln Navigator,"Elbridge, NY",Pearl,4WD,5.4L V8 EFI SOHC 3V,Gas,Lincoln,Navigator,137624,Automatic,FALSE,5LMFU28556LJ02341,2006
5fb34e464880f7092047b882,https://app.acvauctions.com/auction/2225502,4,11/12/2020,2225502,"$11,150 ","$10,100 ","$7,050 ",GREEN YELLOW,2010 GMC Sierra 1500 SLE,"Syracuse, NY",Blue,4WD,5.3L V8 SFI Flex,Flex,GMC,Sierra 1500,137664,Automatic,SLE,3GTRKVE39AG104971,2010
5fb35b2e4880f7092047c118,https://app.acvauctions.com/auction/2102482,4,10/13/2020,2102482,"$1,950 ","$2,050 ","$1,000 ",GREEN YELLOW,2008 Ford Escape XLT,"Franklin, MA",Gray,4WD,2.3L I-4 EFI DOHC,Gas,Ford,Escape,137703,Automatic,XLT,1FMCU93Z68KA45195,2008
5fb34ef74880f7092047b994,https://app.acvauctions.com/auction/2213432,4,11/10/2020,2213432,"$5,325 ","$7,775 ","$3,600 ",GREEN YELLOW,2014 Subaru Impreza Premium,"Hartford, CT",Red,AWD,2.0L H-4 SMPI DOHC,Gas,Subaru,Impreza,137760,Automatic,Premium,JF1GJAC69EH009313,2014
5fb350cf4880f7092047bc39,https://app.acvauctions.com/auction/2172577,4,10/30/2020,2172577,$825 ,$825 ,$500 ,GREEN YELLOW,2006 Hyundai Elantra GLS,"Vestal, NY",Blue,FWD,2.0L I-4 MPI DOHC,Gas,Hyundai,Elantra,137795,Manual,GLS,KMHDN46D06U248170,2006
5fb350784880f7092047bbc4,https://app.acvauctions.com/auction/2181040,4,11/2/2020,2181040,"$2,675 ","$2,425 ",$650 ,GREEN YELLOW,2010 Chrysler Town & Country Touring Plus,"Newport, NH",Gold,FWD,3.8L V6 MPI,Gas,Chrysler,Town & Country,137848,Automatic,Touring Plus,2A4RR8D14AR496291,2010
5fb3503f4880f7092047bb62,https://app.acvauctions.com/auction/2187804,4,11/3/2020,2187804,"$1,525 ","$1,525 ",$850 ,GREEN YELLOW,2008 Ford Fusion SE,"Vernon Rockville, CT",Red,FWD,2.3L I-4 EFI DOHC,Gas,Ford,Fusion,137869,Automatic,SE,3FAHP07Z78R236732,2008
5fb3505a4880f7092047bb7f,https://app.acvauctions.com/auction/2185377,4,11/3/2020,2185377,$775 ,$775 ,$600 ,GREEN YELLOW,2001 Suzuki XL-7 Base,"Trenton, NJ",Green,4WD,2.7L V6 MPI,Gas,Suzuki,XL-7,137936,Automatic,Base,JS3TX92VX14112127,2001
5fb35a014880f7092047c0c0,https://app.acvauctions.com/auction/2107376,4,10/14/2020,2107376,"$2,725 ","$2,225 ","$1,050 ",GREEN YELLOW,2007 Dodge Nitro SXT,"Hingham, MA",Black,4WD,3.7L V6 MPI,Gas,Dodge,Nitro,137938,Automatic,SXT,1D8GU28KX7W664416,2007
5fb352414880f7092047bdbf,https://app.acvauctions.com/auction/2152340,4,10/26/2020,2152340,"$3,300 ","$2,500 ","$3,350 ",GREEN YELLOW,2008 Jeep Commander Sport,"Haverhill, MA",Black,4WD,4.7L V8 MPI,Gas,Jeep,Commander,137947,Automatic,Sport,1J8HG48N88C162306,2008
5fb34ea04880f7092047b90e,https://app.acvauctions.com/auction/2219993,4,11/11/2020,2219993,"$1,375 ","$1,475 ",$550 ,GREEN YELLOW,2006 Chevrolet Monte Carlo LT,"Elbridge, NY",Blue (Dark),FWD,3.5L V6 SFI Flex,Flex,Chevrolet,Monte Carlo,138071,Automatic,LT,2G1WM15K069220373,2006
5fb352414880f7092047bdb9,https://app.acvauctions.com/auction/2152653,4,10/26/2020,2152653,$650 ,$675 ,$700 ,GREEN YELLOW,2002 Chrysler PT Cruiser Limited Edition,"Steubenville, OH",Gold,FWD,2.4L I-4 MPI,Gas,Chrysler,PT Cruiser,138082,Automatic,Limited Edition,3C8FY68B82T332624,2002
5fb34fe84880f7092047bb05,https://app.acvauctions.com/auction/2192619,4,11/5/2020,2192619,FALSE,"$1,800 ","$2,050 ",GREEN YELLOW,2003 Toyota Corolla LE,"Falls Church, VA",Gold,FWD,1.8L I-4 EFI DOHC,Gas,Toyota,Corolla,138113,Automatic,LE,1NXBR32E43Z177524,2003
5fb354224880f7092047bf38,https://app.acvauctions.com/auction/2129900,4,10/20/2020,2129900,"$3,300 ","$3,325 ","$2,800 ",GREEN YELLOW,2011 Chevrolet Equinox LS,"Smithtown, NY",White,FWD,2.4L I-4 SIDI DOHC,Gas,Chevrolet,Equinox,138151,Automatic,LS,2GNALBEC5B1299980,2011
5fb34e604880f7092047b8b4,https://app.acvauctions.com/auction/2224920,4,11/12/2020,2224920,"$3,275 ","$3,275 ","$1,750 ",GREEN YELLOW,2009 Toyota Corolla LE,"Irwin, PA",Red,FWD,1.8L I-4 EFI DOHC,Gas,Toyota,Corolla,138270,Automatic,LE,1NXBU40E89Z019297,2009
5fb34fe84880f7092047bafe,https://app.acvauctions.com/auction/2193115,3,11/5/2020,2193115,,,$450 ,GREEN YELLOW,1997 Ford Explorer Eddie Bauer,"Milford, CT",Blue,4WD,4.0L V6 EFI SOHC,Gas,Ford,Explorer,138274,Automatic,Eddie Bauer,1FMDU34E2VUD35575,1997
5fb350b14880f7092047bc0d,https://app.acvauctions.com/auction/2176577,4,10/30/2020,2176577,"$4,800 ","$4,950 ","$3,100 ",GREEN YELLOW,2012 Kia Sorento LX,"Utica, NY",White,AWD,2.4L I-4 DI DOHC,Gas,Kia,Sorento,138294,Automatic,LX,5XYKTCA65CG258498,2012
5fb34ed44880f7092047b967,https://app.acvauctions.com/auction/2215492,4,11/10/2020,2215492,"$4,600 ","$6,025 ","$3,500 ",GREEN YELLOW,2013 Chevrolet Equinox LT,"Waterford, PA",Gold,AWD,2.4L I-4 SIDI DOHC Flex,Flex,Chevrolet,Equinox,138306,Automatic,LT,2GNFLEEKXD6354489,2013
5fb353324880f7092047bea0,https://app.acvauctions.com/auction/2139649,4,10/22/2020,2139649,"$2,125 ","$1,950 ","$1,500 ",GREEN YELLOW,2006 Honda Civic EX,"Stafford, VA",Gold,FWD,1.8L I-4 MPI SOHC,Gas,Honda,Civic,138309,Automatic,EX,2HGFG12816H572568,2006
5fb346eebb0128181cc8d509,https://app.acvauctions.com/auction/2231108,4,11/14/2020,2231108,"$3,500 ","$3,150 ","$3,150 ",GREEN YELLOW,2006 Honda Accord EX,"Danbury, CT",Silver,FWD,3.0L V6 EFI SOHC,Gas,Honda,Accord,138382,Automatic,EX,1HGCM66516A069565,2006
5fb367074880f7092047c27a,https://app.acvauctions.com/auction/2082427,4,10/8/2020,2082427,"$3,275 ","$3,650 ","$2,300 ",GREEN YELLOW,2009 Jeep Liberty Limited,"Wakefield, RI",White,4WD,3.7L V6 MPI,Gas,Jeep,Liberty,138426,Automatic,Limited,1J8GN58K89W531839,2009
5fb34708bb0128181cc8d525,https://app.acvauctions.com/auction/2229307,4,11/13/2020,2229307,"$1,000 ",$675 ,$650 ,GREEN YELLOW,2001 Jeep Grand Cherokee Laredo,"Westfield, MA",Green,4WD,4.0L I-6 SFI,Gas,Jeep,Grand Cherokee,138476,Automatic,Laredo,1J4GW48S11C606718,2001
5fb354654880f7092047bf87,https://app.acvauctions.com/auction/2124005,4,10/19/2020,2124005,"$2,975 ","$5,875 ","$2,000 ",GREEN YELLOW,2014 Chrysler 200 Limited,"Canandaigua, NY",Blue,FWD,3.6L V6 MPI DOHC VVT Flex,Flex,Chrysler,200,138507,Automatic,Limited,1C3CCBCG6EN135782,2014
5fb350ed4880f7092047bc77,https://app.acvauctions.com/auction/2170572,4,10/29/2020,2170572,"$4,325 ","$4,025 ","$2,700 ",GREEN YELLOW,2011 Toyota Camry LE,"Irwin, PA",Black,FWD,2.5L I-4 SFI DOHC VVT-I,Gas,Toyota,Camry,138538,Automatic,LE,4T1BF3EK6BU168638,2011
5fb346eebb0128181cc8d505,https://app.acvauctions.com/auction/2231274,4,11/14/2020,2231274,"$1,550 ","$1,675 ","$1,200 ",GREEN YELLOW,2003 Jeep Liberty Limited,"Norristown, PA",Tan,4WD,3.7L V6 MPI,Gas,Jeep,Liberty,138581,Automatic,Limited,1J4GL58K33W638523,2003
5fb350df4880f7092047bc4d,https://app.acvauctions.com/auction/2171311,3,10/29/2020,2171311,,,$550 ,GREEN YELLOW,2002 Ford Focus ZX3,"North Dartmouth, MA",Red,FWD,2.0L I-4 SFI DOHC,Gas,Ford,Focus,138591,Automatic,ZX3,3FAFP31352R170203,2002
5fb351e14880f7092047bd32,https://app.acvauctions.com/auction/2161175,4,10/28/2020,2161175,"$1,600 ","$1,425 ","$1,425 ",GREEN YELLOW,2007 Nissan Altima S,"Warwick, RI",Maroon,FWD,2.5L I-4 MPI DOHC,Gas,Nissan,Altima,138697,Automatic,S,1N4AL21E87C228781,2007
5fb3573e4880f7092047c072,https://app.acvauctions.com/auction/2112268,4,10/15/2020,2112268,"$3,575 ","$3,400 ","$2,600 ",GREEN YELLOW,2008 Dodge Ram 1500 ST,"Yorkville, NY",Red,4WD,4.7L V8 MPI,Gas,Dodge,Ram 1500,138747,Automatic,ST,1D7HU16N68J196537,2008
5fb350954880f7092047bbe9,https://app.acvauctions.com/auction/2178180,4,10/31/2020,2178180,"$3,625 ","$3,975 ","$3,100 ",GREEN YELLOW,2012 Subaru Impreza Base,"Montpelier, VT",Gray,AWD,2.0L H-4 SMPI DOHC,Gas,Subaru,Impreza,138764,Automatic,Base,JF1GPAA60CH213433,2012
5fb354744880f7092047bf96,https://app.acvauctions.com/auction/2122339,3,10/19/2020,2122339,,,$500 ,GREEN YELLOW,2001 Saab 9-3 SE,"Mystic, CT",Gray,FWD,2.0L I-4 EFI DOHC HO,Gas,Saab,3-Sep,138832,Automatic,SE,YS3DF78K717010105,2001
5fb3521f4880f7092047bd90,https://app.acvauctions.com/auction/2154869,4,10/27/2020,2154869,"$2,850 ","$3,125 ","$2,950 ",GREEN YELLOW,2012 Chevrolet Cruze LT,"Stillwater, OK",Red,FWD,1.4L I-4 MFI DOHC T/C,Gas,Chevrolet,Cruze,138869,Automatic,LT,1G1PF5SC0C7246195,2012
5fb3503f4880f7092047bb55,https://app.acvauctions.com/auction/2188450,4,11/4/2020,2188450,"$1,550 ","$1,450 ","$1,700 ",GREEN YELLOW,2009 Mazda CX-7,"Waldorf, MD",Black,FWD,2.3L I-4 DOHC T/C,Gas,Mazda,CX-7,138889,Automatic,FALSE,JM3ER29L690222082,2009
5fb34f554880f7092047ba16,https://app.acvauctions.com/auction/2204793,4,11/7/2020,2204793,"$6,625 ","$5,875 ","$4,000 ",GREEN YELLOW,2008 Chevrolet Silverado 1500 LT,"Albany, NY",White,4WD,5.3L V8 SFI,Gas,Chevrolet,Silverado 1500,138909,Automatic,LT,2GCEK19J181277547,2008
5fb367214880f7092047c28d,https://app.acvauctions.com/auction/2081062,4,10/8/2020,2081062,"$1,400 ","$1,175 ",$700 ,GREEN YELLOW,2007 Pontiac G6 Base,"Columbus, OH",Black,FWD,2.4L I-4 MPI,Gas,Pontiac,G6,138946,Automatic,Base,1G2ZF58B074101765,2007
5fb34fa24880f7092047ba98,https://app.acvauctions.com/auction/2197810,4,11/5/2020,2197810,"$2,400 ","$2,125 ","$1,000 ",GREEN YELLOW,2005 Chevrolet Trailblazer LS,"Lisbon Falls, ME",Black,4WD,4.2L I-6 MPI DOHC,Gas,Chevrolet,Trailblazer,138949,Automatic,LS,1GNDT13S952173854,2005
5fb367074880f7092047c26e,https://app.acvauctions.com/auction/2083318,4,10/8/2020,2083318,"$3,725 ","$4,850 ","$3,450 ",GREEN YELLOW,2013 Ford Fusion SE,"Plainfield, CT",Black,FWD,1.6L I-4 DI DOHC TC Ecobt,Gas,Ford,Fusion,138982,Automatic,SE,3FA6P0HR1DR299647,2013
5fb34f884880f7092047ba65,https://app.acvauctions.com/auction/2200214,4,11/6/2020,2200214,"$1,875 ","$2,075 ","$1,950 ",GREEN YELLOW,2006 Audi A4 Base,"Knoxville, TN",Blue (Dark),AWD,2.0L I-4 FSI DOHC T/C,Gas,Audi,A4,139105,Automatic,Base,WAUDF78E26A237159,2006
5fb352414880f7092047bdc6,https://app.acvauctions.com/auction/2151230,4,10/26/2020,2151230,"$2,625 ","$2,875 ","$1,250 ",GREEN YELLOW,2012 Chevrolet Cruze LS,"New Bethlehem, PA",Maroon,FWD,1.8L I-4 MPI,Gas,Chevrolet,Cruze,139130,Automatic,LS,1G1PC5SH3C7182321,2012
5fb354654880f7092047bf7a,https://app.acvauctions.com/auction/2124970,4,10/19/2020,2124970,"$5,625 ","$4,425 ","$4,700 ",GREEN YELLOW,2008 Dodge Ram 1500 SLT,"Mystic, CT",Gray,4WD,4.7L V8 MPI,Gas,Dodge,Ram 1500,139133,Automatic,SLT,1D7HU18N68S542223,2008
5fb35f794880f7092047c1c7,https://app.acvauctions.com/auction/2089310,4,10/9/2020,2089310,"$1,300 ","$1,350 ",$950 ,GREEN YELLOW,2005 Hyundai Santa Fe GLS,"Orchard Park, NY",Blue (Dark),4WD,2.7L V6 MPI DOHC,Gas,Hyundai,Santa Fe,139157,Automatic,GLS,KM8SC73D45U988807,2005
5fb353704880f7092047bef7,https://app.acvauctions.com/auction/2133466,4,10/21/2020,2133466,"$2,275 ","$2,425 ",$800 ,GREEN YELLOW,2007 Audi A4 Base,"Danbury, CT",Black,AWD,2.0L I-4 FSI DOHC T/C,Gas,Audi,A4,139181,Automatic,Base,WAUDF78E87A207505,2007
5fb35e454880f7092047c193,https://app.acvauctions.com/auction/2094714,3,10/12/2020,2094714,,,$900 ,GREEN YELLOW,2007 Ford Ranger XLT,"Utica, NY",Black,4WD,4.0L V6 EFI SOHC,Gas,Ford,Ranger,139210,Automatic,XLT,1FTZR45E37PA68528,2007
5fb346eebb0128181cc8d501,https://app.acvauctions.com/auction/2231974,4,11/14/2020,2231974,"$2,475 ","$2,600 ","$1,000 ",GREEN YELLOW,2009 Volkswagen Jetta SE,"Egg Harbor Township, NJ",Gray,FWD,2.5L I-5 MPI,Gas,Volkswagen,Jetta,139278,Automatic,SE,3VWTZ71K99M319173,2009
5fb350244880f7092047bb2c,https://app.acvauctions.com/auction/2190806,4,11/4/2020,2190806,"$2,775 ","$2,600 ",$600 ,GREEN YELLOW,2008 Kia Sportage LX,"Florence, KY",Tan,4WD,2.7L V6 MPI DOHC,Gas,Kia,Sportage,139284,Automatic,LX,KNDJE723287454789,2008
5fb353704880f7092047bef8,https://app.acvauctions.com/auction/2133448,4,10/21/2020,2133448,"$2,725 ","$4,875 ","$3,400 ",GREEN YELLOW,2014 Volkswagen Jetta S,"Raynham, MA",Black,FWD,2.0L I-4 MPI SOHC,Gas,Volkswagen,Jetta,139296,Automatic,S,3VW2K7AJ8EM327265,2014
5fb354224880f7092047bf3d,https://app.acvauctions.com/auction/2129788,3,10/20/2020,2129788,,,"$4,050 ",GREEN YELLOW,2000 GMC Safari Vans SL,"Chittenango, NY",Green,AWD,4.3L V6 CPI,Gas,GMC,Safari Vans,139298,Automatic,SL,1GKEL19W3YB518716,2000
5fb357274880f7092047c04e,https://app.acvauctions.com/auction/2112864,4,10/15/2020,2112864,"$3,775 ","$4,425 ","$3,150 ",GREEN YELLOW,2012 Toyota Corolla LE,"Waterbury, CT",Green,FWD,1.8L I-4 EFI DOHC,Gas,Toyota,Corolla,139318,Automatic,LE,2T1BU4EE1CC766810,2012
5fb350b14880f7092047bbff,https://app.acvauctions.com/auction/2177279,4,10/31/2020,2177279,"$1,725 ","$1,225 ","$1,100 ",GREEN YELLOW,2004 Jeep Grand Cherokee Laredo,"Rochester, NY",Purple,4WD,4.0L I-6 MPI,Gas,Jeep,Grand Cherokee,139402,Automatic,Laredo,1J4GW48S24C260148,2004
5fb34f3a4880f7092047b9e7,https://app.acvauctions.com/auction/2208055,4,11/9/2020,2208055,"$1,850 ","$1,650 ",$800 ,GREEN YELLOW,2006 Scion xB Base,"Cincinnati, OH",Black,FWD,1.5L I-4 EFI DOHC,Gas,Scion,XB,139427,Manual,Base,JTLKT334X64101424,2006
5fb353234880f7092047be6f,https://app.acvauctions.com/auction/2140675,4,10/22/2020,2140675,"$1,650 ","$1,675 ","$1,350 ",GREEN YELLOW,2006 Lincoln Zephyr,"Irwin, PA",White,FWD,3.0L V6 SFI DOHC,Gas,Lincoln,Zephyr,139456,Automatic,FALSE,3LNHM261X6R661641,2006
5fb3503f4880f7092047bb66,https://app.acvauctions.com/auction/2187619,4,11/3/2020,2187619,FALSE,"$3,175 ","$1,700 ",GREEN YELLOW,2005 Ford Ranger Edge,"Buffalo, NY",Black,4WD,4.0L V6 EFI SOHC,Gas,Ford,Ranger,139524,Manual,Edge,1FTZR15E05PA27804,2005
5fb34fbd4880f7092047bac9,https://app.acvauctions.com/auction/2196801,4,11/5/2020,2196801,"$3,525 ","$3,875 ","$3,300 ",GREEN YELLOW,2011 Hyundai Sonata Limited,"Ipswich, MA",Black,FWD,2.4L I-4 DI DOHC,Gas,Hyundai,Sonata,139525,Automatic,Limited,5NPEC4AC8BH303482,2011
5fb34fbd4880f7092047bab0,https://app.acvauctions.com/auction/2197286,3,11/5/2020,2197286,,,"$17,450 ",GREEN YELLOW,2011 GMC Sierra 3500 W/T,"Irwin, PA",White,4WD,6.6L V8 DI DSL T/C,Diesel,GMC,Sierra 3500,139534,Automatic,W/T,1GD322CL2BF147053,2011
5fb350c14880f7092047bc24,https://app.acvauctions.com/auction/2174745,4,10/30/2020,2174745,FALSE,"$1,350 ",$825 ,GREEN YELLOW,2001 Ford F250SD XL,"Brattleboro, VT",White,RWD,5.4L V8 EFI SOHC,Gas,Ford,F250SD,139534,Automatic,XL,1FTNF20L81EA35674,2001
5fb351b44880f7092047bcea,https://app.acvauctions.com/auction/2165635,4,10/29/2020,2165635,"$7,700 ","$7,400 ","$4,500 ",GREEN YELLOW,2011 Ford Explorer XLT,"Ransomville, NY",Black,4WD,3.5L V6 SMPI DOHC,Gas,Ford,Explorer,139563,Automatic,XLT,1FMHK8D81BGA37964,2011
5fb359d84880f7092047c095,https://app.acvauctions.com/auction/2110157,4,10/15/2020,2110157,"$3,325 ","$3,325 ","$2,400 ",GREEN YELLOW,2005 Ford F150 FX4,"Gowanda, NY",Black,4WD,5.4L V8 EFI SOHC,Gas,Ford,F150,139588,Automatic,FX4,1FTPX14525NB98449,2005
5fb4a90b69e8e51338183b0b,https://app.acvauctions.com/auction/2129577,4,10/20/2020,2129577,"$4,925 ","$4,450 ","$2,550 ",GREEN YELLOW,2005 Nissan Frontier SE,"Orchard Park, NY",Gray,4WD,4.0L V6 MPI DOHC,Gas,Nissan,Frontier,139655,Automatic,SE,1N6AD07W85C458679,2005
5fb350df4880f7092047bc52,https://app.acvauctions.com/auction/2171239,4,10/29/2020,2171239,"$4,275 ","$6,050 ","$3,100 ",GREEN YELLOW,2014 Jeep Patriot Sport,"Archbald, PA",Black,4WD,2.4L I-4 SFI DOHC,Gas,Jeep,Patriot,139689,Automatic,Sport,1C4NJRBB7ED792153,2014
5fb351844880f7092047bca5,https://app.acvauctions.com/auction/2169351,4,10/29/2020,2169351,$900 ,"$1,075 ",$600 ,GREEN YELLOW,2007 Chevrolet Cobalt LT,"Grand Island, NY",Blue,FWD,2.2L I-4 MPI DOHC,Gas,Chevrolet,Cobalt,139698,Automatic,LT,1G1AL15F477406937,2007
5fb355e94880f7092047bff7,https://app.acvauctions.com/auction/2115733,4,10/16/2020,2115733,$600 ,$450 ,$400 ,GREEN YELLOW,2003 Ford Windstar Vans SEL,"Scranton, PA",Red,FWD,3.8L V6 SFI,Gas,Ford,Windstar Vans,139757,Automatic,SEL,2FMZA53413BB59706,2003
5fb355ea4880f7092047bffb,https://app.acvauctions.com/auction/2115635,4,10/16/2020,2115635,"$1,100 ",$750 ,"$1,150 ",GREEN YELLOW,2003 Honda Odyssey EX-L,"Wappingers Falls, NY",Blue,FWD,3.5L V6 MPI SOHC VTEC,Gas,Honda,Odyssey,139793,Automatic,EX-L,5FNRL18013B047388,2003
5fb355ea4880f7092047bffa,https://app.acvauctions.com/auction/2115664,4,10/16/2020,2115664,$775 ,$725 ,$475 ,GREEN YELLOW,2007 Ford Taurus SE,"Elma, NY",Silver,FWD,3.0L V6 SFI,Gas,Ford,Taurus,139830,Automatic,SE,1FAFP53U07A100417,2007
5fb353324880f7092047be90,https://app.acvauctions.com/auction/2140179,4,10/22/2020,2140179,"$1,550 ","$1,500 ","$1,000 ",GREEN YELLOW,2008 Nissan Sentra S,"Orchard Park, NY",White,FWD,2.0L I-4 EFI DOHC,Gas,Nissan,Sentra,139832,Automatic,S,3N1AB61E18L624922,2008
5fb363b54880f7092047c22f,https://app.acvauctions.com/auction/2084641,4,10/8/2020,2084641,$625 ,$625 ,$550 ,GREEN YELLOW,2005 Chevrolet Malibu LS,"Quakertown, PA",Blue (Dark),FWD,3.5L V6 SFI,Gas,Chevrolet,Malibu,139853,Automatic,LS,1G1ZT54875F175001,2005
5fb354224880f7092047bf2d,https://app.acvauctions.com/auction/2130255,4,10/20/2020,2130255,$875 ,$675 ,$900 ,GREEN YELLOW,2004 Pontiac Grand Am SE,"Albany, NY",Silver,FWD,3.4L V6 SFI HO,Gas,Pontiac,Grand Am,139867,Automatic,SE,1G2NF52E14M515117,2004
5fb368464880f7092047c2a1,https://app.acvauctions.com/auction/2080272,4,10/8/2020,2080272,"$1,225 ","$1,150 ",$300 ,GREEN YELLOW,2004 Mazda Mazda6 i,"Rochester, NY",Silver,FWD,2.3L I-4 MPI DOHC,Gas,Mazda,Mazda6,139925,Manual,I,1YVFP80C445N14998,2004
5fb352e74880f7092047be10,https://app.acvauctions.com/auction/2145228,3,10/23/2020,2145228,,,"$1,350 ",GREEN YELLOW,2007 Suzuki XL7,"Hartford, CT",Red,AWD,3.6L V6 MPI DOHC,Gas,Suzuki,XL7,139988,Automatic,FALSE,2S3DA917176102246,2007
5fb35f794880f7092047c1cd,https://app.acvauctions.com/auction/2088769,4,10/9/2020,2088769,"$1,325 ","$1,125 ",$375 ,GREEN YELLOW,2005 Chrysler Town & Country Touring,"Okemos, MI",Blue (Dark),FWD,3.8L V6 MPI,Gas,Chrysler,Town & Country,140007,Automatic,Touring,2C4GP54LX5R526435,2005
5fb34f884880f7092047ba60,https://app.acvauctions.com/auction/2200899,4,11/6/2020,2200899,"$3,625 ","$3,425 ","$2,300 ",GREEN YELLOW,2009 Toyota Matrix S,"Herculaneum, MO",Gold,FWD,2.4L I-4 EFI DOHC VVT-I,Gas,Toyota,Matrix,140017,Automatic,S,2T1KE40E19C023139,2009
5fb49aa62f9e150d78526f00,https://app.acvauctions.com/auction/2240622,4,11/17/2020,2240622,$100 ,"$1,900 ","$2,200 ",GREEN YELLOW,2002 Dodge Ram 1500 Laramie SLT,"Bay Shore, NY",Blue (Dark),4WD,4.7L V8 MPI,Gas,Dodge,Ram 1500,140025,Automatic,Laramie SLT,3D7HU18N22G151701,2002
5fb350944880f7092047bbe0,https://app.acvauctions.com/auction/2179145,4,10/31/2020,2179145,"$3,525 ","$3,875 ","$3,350 ",GREEN YELLOW,2011 Hyundai Sonata Limited,"Greenfield, MA",Silver,FWD,2.4L I-4 DI DOHC,Gas,Hyundai,Sonata,140045,Automatic,Limited,5NPEC4AC8BH001707,2011
5fb34eea4880f7092047b971,https://app.acvauctions.com/auction/2215042,4,11/10/2020,2215042,"$3,000 ","$3,000 ","$2,100 ",GREEN YELLOW,2007 Honda Accord EX,"Norwalk, CT",Gray,FWD,2.4L I-4 MPI DOHC,Gas,Honda,Accord,140178,Automatic,EX,1HGCM56737A218538,2007
5fb34fe84880f7092047bb13,https://app.acvauctions.com/auction/2191941,4,11/4/2020,2191941,"$2,150 ","$1,925 ","$1,450 ",GREEN YELLOW,2008 Ford Taurus X SEL,"Kingston, NY",Blue (Dark),FWD,3.5L V6 SFI DOHC 24V,Gas,Ford,Taurus X,140223,Automatic,SEL,1FMDK02W38GA34977,2008
5fb346d5bb0128181cc8d4e6,https://app.acvauctions.com/auction/2234730,4,11/16/2020,2234730,"$2,375 ","$2,725 ","$1,850 ",GREEN YELLOW,2008 Buick LaCrosse CXL,"Bridgeton, NJ",Tan,FWD,3.8L V6 SFI,Gas,Buick,LaCrosse,140271,Automatic,CXL,2G4WD582681276292,2008
5fb3505b4880f7092047bb90,https://app.acvauctions.com/auction/2184400,4,11/3/2020,2184400,"$3,125 ","$3,725 ","$3,300 ",GREEN YELLOW,2006 Mercedes-Benz M Class ML350,"Plainfield, NJ",Gray,AWD,3.5L V6 SFI DOHC,Gas,Mercedes-Benz,M Class,140306,Automatic,ML350,4JGBB86E76A066807,2006
5fb359d94880f7092047c097,https://app.acvauctions.com/auction/2109806,4,10/15/2020,2109806,"$2,025 ","$1,975 ","$1,850 ",GREEN YELLOW,2007 Mercedes-Benz C Class C230,"East Rutherford, NJ",White,RWD,2.5L V6 EFI DOHC,Gas,Mercedes-Benz,C Class,140417,Automatic,C230,WDBRF52H17F929173,2007
5fb34708bb0128181cc8d52a,https://app.acvauctions.com/auction/2229099,4,11/13/2020,2229099,FALSE,"$1,450 ","$1,000 ",GREEN YELLOW,2004 Lincoln Navigator,"West Springfield, MA",Tan,4WD,5.4L V8 EFI DOHC,Gas,Lincoln,Navigator,140475,Automatic,FALSE,5LMFU28R84LJ38038,2004
5fb49acf2f9e150d78526f22,https://app.acvauctions.com/auction/2237478,4,11/17/2020,2237478,"$3,150 ","$3,275 ","$3,000 ",GREEN YELLOW,2012 Hyundai Elantra Limited,"Springfield, NJ",Black,FWD,1.8L I-4 MPI DOHC,Gas,Hyundai,Elantra,140483,Automatic,Limited,5NPDH4AE8CH083549,2012
5fb34e464880f7092047b87f,https://app.acvauctions.com/auction/2225538,4,11/12/2020,2225538,"$7,350 ","$11,800 ","$3,900 ",GREEN YELLOW,2015 GMC Acadia SLE2,"Columbia, SC",Silver,FWD,3.6L V6 DI DOHC,Gas,GMC,Acadia,140499,Automatic,SLE2,1GKKRPKD8FJ342858,2015
5fb35b2e4880f7092047c112,https://app.acvauctions.com/auction/2102636,4,10/13/2020,2102636,"$1,750 ","$1,700 ","$1,750 ",GREEN YELLOW,2007 Ford Fusion SEL,"Niles, MI",Gray,AWD,3.0L V6 EFI,Gas,Ford,Fusion,140583,Automatic,SEL,3FAHP02107R184635,2007
5fb353154880f7092047be66,https://app.acvauctions.com/auction/2140738,4,10/22/2020,2140738,"$5,125 ","$5,900 ","$1,200 ",GREEN YELLOW,2007 Chevrolet Colorado LT,"Irwin, PA",Red,4WD,3.7L I-5 MPI DOHC,Gas,Chevrolet,Colorado,140587,Automatic,LT,1GCDT19E578126217,2007
5fb351b44880f7092047bce9,https://app.acvauctions.com/auction/2165638,4,10/29/2020,2165638,"$6,000 ","$6,000 ","$2,400 ",GREEN YELLOW,2006 Ford F150 XLT,"Easton, MD",Black,4WD,5.4L V8 EFI SOHC,Gas,Ford,F150,140689,Automatic,XLT,1FTPW14596FA87430,2006
